idn,title,ort-idn,ort-name
1236232763,Probedruck für den Schutzumschlag von Die Wandbilder der Burgkapelle zu Obergrombach bei Bruchsal und ihre burgundischen Quellen,040046176,Basel
123623278X,Werbeschild Italienische Meisterzeichnungen für Prestel,040181189,Frankfurt am Main
1236240758,Vom Schreiben zum Drucken,040046176,Basel
123627542X,Entwürfe von Verpackung für Ovocyclin und Lutocyclin,040046176,Basel
1236275438,Einbanddecke für CIBA,040046176,Basel
1236275454,Titelblatt für Penrose Annual Volume 40,040743357,London
1236275462,Rechnungsvordruck Jan Tschichold - Graphiker,040046176,Basel
1236275497,Probedruck für das Titelblatt von Ciba Rundschau 13,040046176,Basel
1236275500,Probedrucke von Neujahrswunsch 1938,040046176,Basel
1236275527,Einbanddecke für Typografisk gestaltning,040046176,Basel
1236275543,Entwurfszeichnungen von Stadtwappen Basel für Basler Adressbuch 1937,040352064,Leipzig
1236275578,Einladung zur Subskription und Bestellschein für Baseler Adressbuch 1937,040046176,Basel
1236275586,"Probedrucke für Schmutztitel, Titelblatt und Inhaltsverzeichnis von Italienisches Email des frühen Mittelalters",040046176,Basel
1236275594,Probedruck für den Bucheinband von Italienisches Email des frühen Mittelalters,040046176,Basel
1236275616,Probedruck für das Titelblatt und den Schmutztitel von Kritisches Verzeichnis der Werke Albrecht Dürers,040046176,Basel
1236275659,Probedruck für das Titelblatt und den Schmutztitel von Die Bedeutung der Gemäldedurchleuchtung mit Röntgenstrahlen für die Kunstgeschichte,040181189,Frankfurt am Main
1236275675,Titelblatt für Stefan Lochner,040181189,Frankfurt am Main
1236275691,Schutzumschlag für Hieronymus Bosch,040046176,Basel
1236275705,Entwurfszeichnung und Probedrucke für Handzettel Die @Schweizer Schulschrift,040046176,Basel
123627573X,Skizzenentwurf und Probedrucke von Briefbogen für Edward McKnight Kauffer,040743357,London
1236275748,Korrekturfahne von Comité International d'historie de l'art - Reglement Constitutif,040046176,Basel
1236275756,Einbanddecke für Stefan Lochner,040046176,Basel
1236275764,Probedruck der Titelschrift von Hieronymus Bosch,040046176,Basel
1236275772,Visitenkarte für Ernst Wolpers Bücher,040046176,Basel
1236275802,Probedrucke von Umschlag für Ausstellung: Fünftausend Jahre Schrift,040046176,Basel
1236275810,Entwürfe für das Titelblatt von Ciba Rundschau 1,040046176,Basel
1236275837,Übersichtsbogen Halbfette Standard-Grotesk als Lieferschein,040046176,Basel
1236275853,Entwurfszeichnungen von Titelblatt für Michelet und Deutschland,040046176,Basel
1236275861,Probedrucke von Neujahrswunsch 1937,040046176,Basel
1236275888,Probedruck von Schutzumschlag für Michelet und Deutschland,040046176,Basel
123627590X,Probedruck für Werbeanzeige für Schweizer Bücherkatalog 1936,040046176,Basel
1236275926,Einladungskarte zur Ausstellungseröffnung Die @buchgewerbliche Sammlung des Gewerbemuseums Basel,040046176,Basel
1236275934,Handschriftlicher Schriftzug für Flug mit Elisabeth,040046176,Basel
1236275950,Entwürfe für den Umschlag von Verlagsprogramm Weihnachten 1936 für B. Wepf & Cie. Verlag,040046176,Basel
1236275969,Korrekturfahne und Probedruck von Programme für Festkonzerte anlässlich der Internationalen Medizinischen Woche in der Schweiz,040046176,Basel
1236275977,Briefbogen für Percy Lund Humphries & Co Ltd,040805077,Bradford
1236275993,Probedruck von Ausstellungsplakat konstruktivisten,040046176,Basel
1236276027,Probedruck für das Titelblatt von Typographische Monatsblätter,040057623,Bern
1236276043,Reprint einer Anzeige für Restaurant zum braunen Mutz Basel,040046176,Basel
123627606X,"Entwurf für das Titelblatt von Die erkenntnistheoretischen Grundlagen der Rechtswissenschaft, Band 1",040046176,Basel
1236276078,Entwurf für den Bucheinband von Jacob Burckhardt,040046176,Basel
1236276108,Entwurf für das Titelblatt von Typographische Monatsblätter,040046176,Basel
1236276132,Entwurfszeichnungen von Neujahrswunsch für Albert Caflisch,040046176,Basel
1236276159,Reproduktion von Ausstellungsplakat konstruktivisten,040046176,Basel
1236276167,Entwürfe für den Umschlag von Schweizer Bücher-Katalog,040046176,Basel
1236276183,Konstruktivistische Studie für Ausstellungsplakat konstruktivisten,040046176,Basel
123627623X,Briefbogen für Percy Lund Humphries & Co Ltd,040743357,London
1236276248,Probedrucke von Umschlag für Bericht über das Jahr 1934-1935,040046176,Basel
1236276299,Entwurfszeichnung von Adressetikett Press Matter Urgent,040046176,Basel
1236276329,Entwurf von Briefbogen für Lund Humphries & Co Ltd,040046176,Basel
1236276345,Probedruck von Neujahrswunsch 1936,040046176,Basel
1236276353,Montierte Kontaktabzüge Uhertype Standard-Grotesk für Uhertype Prospekt,04068038X,Zürich
1236276396,Montierte Kontaktabzüge Ramses für Uhertype Prospekt,04068038X,Zürich
1236276442,Montierte Kontaktabzüge Antiqua kursiv für Uhertype Prospekt,04068038X,Zürich
1236276477,Probedruck für den Umschlag von Typographische Monatsblätter Sonderheft Uher-Type,040057623,Bern
1236276507,Kontaktabzüge Ramses Fett und Ramses Halbfett für Uhertype Prospekt,04068038X,Zürich
1236276531,Kontaktabzüge Antiqua kursiv für Uhertype Prospekt,04068038X,Zürich
123627654X,Kontaktabzüge Antiqua für Uhertype Prospekt,04068038X,Zürich
1236276558,Kontaktabzüge Dreiviertelfette Grotesk für Uhertype Prospekt,04068038X,Zürich
1236276574,Kontaktabzüge Magere Grotesk für Uhertype Prospekt,04068038X,Zürich
1236276620,Kontaktabzüge Halbfette Grotesk für Uhertype Prospekt,04068038X,Zürich
1236276671,"Entwurf des Schriftzuges für das Titelblatt von Heilige als Krankheitshelfer, CIBA-Zeitschrift, Nummer 26",040046176,Basel
1236276701,Entwurfscollage für den Schutzumschlag von Ausgewählte Sonette der Vittoria Colonna,040046176,Basel
1236276736,Illustration Akademische Arbeitsgemeinschaft für Typographische Gestaltung,040046176,Basel
1236276779,Probedruck von Werbeanzeige für Typographische Gestaltung,040046176,Basel
1236276809,Probedrucke von Bestellscheinen für Typographische Gestaltung,040046176,Basel
1236276841,Probedruck von Schutzumschlag für Typographische Gestaltung,040046176,Basel
1236276868,Vordruck für Kurzbrief von Holbein Verlag,040046176,Basel
1236276876,Vordruck für Kurzbrief von Holbein Verlag,040046176,Basel
1236276914,Empfehlungskarte Der Holbein-Verlag Basel beehrt sich die Mitglieder des Kongresses darüber zu informieren,040046176,Basel
1236276930,Titelschild Chefs-d'oeuvre de la peinture suisse au XVIIIe et XIXe siécles,040046176,Basel
1236276957,Akzidenz Meisterbilder,040046176,Basel
1236277007,Empfehlungskarte Der Holbein-Verlag Basel erlaubt sich Ihnen die beiligenden Prospekte mit besten Empfehlungen zu überreichen,040046176,Basel
1236277031,Visitenkarten für Hermann Loeb,040046176,Basel
1236277074,Empfehlungskarte Mit freundlicher Bitte um baldige Besprechung,040046176,Basel
1236277090,Teil einer Einbanddecke Chorus Mysticus,040046176,Basel
1236277120,Türschild Holbein-Verlag AG,040046176,Basel
1236277139,"Entwurf für Werbeanzeige Wer die Kunst liebt, schätzt die Bücher des Holbein-Verlags Basel",040046176,Basel
123627718X,Skizzenentwürfe von Verlegermarke für Holbein Verlag,040046176,Basel
123627721X,Nachdruck eines Gemäldes Zwillinge von Jakob Gerritsz Cuyp,,
1236277244,Hausregeln,040046176,Basel
1236277279,"Briefbogen und Skizzen von Visitenkarten für Adolf Engler, Gartenarchitekt",040046176,Basel
1236277295,"Briefbogen für Jan Tschichold, Steinenvorstadt 9",040046176,Basel
1236277317,Probedrucke für eine Anzeige für Bildnis Niklaus von der Flüe,040046176,Basel
1236277341,Korrigierter Probedruck von Anzeige für Buchantiquariat Ester Burckhardt,040046176,Basel
1236277376,"Anzeigen für Kunsthalle Basel, Historisches Museum Basel und Speise-Restaurant Viadukt",040046176,Basel
1236277414,Konvolut von Beilagen zu Veröffentlichungen im Holbein Verlag,040046176,Basel
1236277457,Probedrucke von Briefbögen für den Holbein-Verlag,040046176,Basel
123627749X,Einbanddecke für Ausgewählte Sonette der Vittoria Colonna,040046176,Basel
1236277546,Einladungskarte zur Ausstellungseröffnung Die @Kunst des alten Japan,040046176,Basel
1236277589,Montierte Kontaktabzüge Antiqua für Uhertype Prospekt,04068038X,Zürich
1236277619,"Entwürfe von Grabinschriften für Judith Wyler, Karl Schwabe und Emilie Schwabe",040046176,Basel
1236277678,Einbanddecke für Typographische Gestaltung,040046176,Basel
1236277716,Korrigierter Probedruck für das Titelblatt von Grafisk Forum 4,040576485,Stockholm
1236277732,Vordrucke verschiedener Adress-Etiketten für den Holbein-Verlag,040046176,Basel
1236277783,Typographical Works of Jan Tschichold,040743357,London
1236277821,Briefbögen und Briefumschlag für Lund Humphries & Co Ltd,040743357,London
1236277848,Korrigierte Probedrucke Briefbogen und Rechnungsvordruck für Prestel Verlag GmbH,040046176,Basel
1236277910,Briefbogen für Eric C. Gregory,040805077,Bradford
1236277953,Entwurf und Probedrucke von Briefbogen für Schweizerischer Buchdruckerverein Ortsgruppe Basel,040046176,Basel
1236277988,Briefbogen für Holbein-Verlag AG,040046176,Basel
1236278062,"Briefbogen, Rechnungsvordruck und Briefumschläge für Ad. Engler & Cie",040046176,Basel
1236278089,"Entwürfe und Probedrucke vom Corporate Design für den Schweizerischen Werkbund, Ortsgruppe Basel",040046176,Basel
1236278119,Kontaktabzüge Magere Grotesk Kursiv für Uhertype Prospekt,04068038X,Zürich
123627816X,Verlobungskarte von Dr. Benno Braunschweig und Lene Braunschweig,040046176,Basel
1236278208,"Briefbogen, Rechnungsvordruck und Briefumschläge für  Ad. Engler & Cie",040046176,Basel
1236278259,Montierter Entwurf einer Illustration für Typographische Gestaltung,040046176,Basel
1236278291,Montierter Entwurf einer Illustration für Typographische Gestaltung,040046176,Basel
1236278313,Montierter Entwurf von Illustrationen für Typographische Gestaltung,040046176,Basel
1236278348,Empfehlungskarte für den Holbein Verlag,040046176,Basel
1236278372,Anzeigen für Albert de Burlet und L'art anciens s.a. Zürich,040046176,Basel
1236278437,"Anzeige für Eika, der Einkaufsstelle des Schutzverbandes der papierverarbeitenden Industrien der Schweiz",040057623,Bern
123627850X,Anzeigen für Hallenschwimmbad Basel und Confisserie H. Spillmann,040046176,Basel
1236278542,Anzeigen für Buchhandlung Georg & Co und Handwerkerbank Basel,040046176,Basel
1236278569,Anzeige für Schweizerische Volksbank,040046176,Basel
1236278585,Anzeigen für Kunsthalle Basel und Historisches Museum Basel,040046176,Basel
1236278593,Einladungskarte zur Ausstellungseröffnung Die @Kunst des alten Japan,040046176,Basel
1236278607,Mater,,
1236278631,Druckfahne für Typographische Gestaltung,040046176,Basel
123627864X,Visitenkarte Ad. Engler & Cie,040046176,Basel
1236278666,Visitenkarten von Jan Tschichold und Walter Cyliax,040046176,Basel
1236278666,Visitenkarten von Jan Tschichold und Walter Cyliax,04068038X,Zürich
1236278682,Vordruck eines Adress-Etiketts für den Holbein-Verlags,040046176,Basel
1236278690,Neujahrswunsch 1935,040046176,Basel
1236278704,Ausstellungsplakat planvolles werben,040046176,Basel
1236278712,Probedrucke von Handzetteln für die Ciba,040046176,Basel
1236278720,Entwurfszeichnungen Uhertype Magere Grotesk,040046176,Basel
1236278739,Entwurfszeichnungen Uhertype Fette Ramses,040046176,Basel
1236278747,Entwurfszeichnungen Uhertype Magere Grotesk Kursiv,040046176,Basel
1236278763,Pulverbeschichtete Metallplatte mit aufgedruckten Linien für Layout,,
1236278771,Entwürfe für verschiedene Titelblätter von Typographische Monatsblätter,040046176,Basel
1236278798,Vordrucke für Allgemeine Gewerbeschule,040046176,Basel
1236278828,Cyanotypie mit Französischen Schriftproben der Uhertype Standard-Grotesk,04068038X,Zürich
1236278844,Cyanotypien mit in Uhertype Standard-Grotesk gesetztem Text,04068038X,Zürich
1236278852,Korrigierte Kopien von in Uhertype Standard-Grotesk gesetztem Text,,
1236278879,Korrigierte Kontaktabzüge für einen Werbeprospekt zur Uhertype Hand-Lichtsetzmaschine,04068038X,Zürich
1236278895,Einbanddecke für Weg ins Jenseits,040046176,Basel
1236278925,Skizzen und Probedrucke von Wettbewerbsbeitrag Firmenzeichen für Büchergilde Gutenberg Olten,040046176,Basel
1236278933,Probedruck für den Bucheinband von Das Basler Stadttheater 1834-1934,040046176,Basel
1236278941,Probedruck für das Titelblatt von Mitteilungen der Rudolf Steiner-Schule Basel,040046176,Basel
123627895X,Probedrucke von Ausschnitten aus Titelblättern für den Insel-Verlag,040352064,Leipzig
1236278968,Entwurfsskizzen für den Einband von Eine Fahrt ins Reich,040046176,Basel
1236278992,Vordruck Abgangszeugnis für Kantonale Handelsschule Basel,040046176,Basel
123627900X,Montierte Schülerausweise der Allgemeinen Gewerbeschule Basel,040046176,Basel
1236279026,Einladung zur Subskription,040046176,Basel
1236279050,Entwürfe für Ausstelllungsplakat modigliani,040046176,Basel
1236279077,Mappe mit Entwurfszeichnungen Uhertype Antiqua Gemeine Kursiv,040046176,Basel
1236279093,Einbanddecke für Basler Adressbuch 1934,040046176,Basel
1236279115,"Entwurfszeichnung, Probedruck und Belegexemplare von Einbanddecken für Impressionisten-Briefe",040046176,Basel
123627914X,Entwurf und Probedruck von Briefbogen für Schweizerische Großloge Alpina,040046176,Basel
1236279182,"Korrigierter Briefbogen für Fachkurse zur Ausbildung von Handelslehrern und Bücherrevisoren und öffentliche Handelswissenschaftliche Kurse, Allgemeine Gewerbeschule Basel",040046176,Basel
1236279190,Cyanotypie mit Französischen Schriftproben der Uhertype Standard-Grotesk,04068038X,Zürich
1236279220,Mappe mit großformatig montierten Probedrucken von Uhertype Standard-Grotesk und Uhertype Ramses,040046176,Basel
1236279247,Mappe mit Entwurfszeichnungen Uhertype Halbfette Antiqua,040046176,Basel
1236279255,Mappe mit Entwurfszeichnungen Uhertype Antiqua,040046176,Basel
123627931X,Briefbogen für die Direktion der Allgemeinen Gewerbeschule und Gewerbemuseum Basel,040046176,Basel
1236279336,Entwürfe für verschiedene Titelblätter von Typographische Monatsblätter,040046176,Basel
1236279387,Probedrucke von Werbekarten für die Ciba,040046176,Basel
1236279433,Vordrucke für Allgemeine Gewerbeschule,040046176,Basel
1236279468,Entwurfszeichnungen für Titelblatt und Einbanddecke von Basler Adressbuch 1934,040046176,Basel
1236279573,"Korrigiertes Titelblatt von These, Antithese, Synthese für eine englischspachige Publikation",040367339,Luzern
123627976X,Einbanddecke für Weg ins Jenseits,040046176,Basel
1236279905,Skizze eines Innenraumes mit eingezeichneten Sichtachsen,040046176,Basel
123627993X,Rechnungsvordruck für Prof. Dr. O. Müller Zahnarzt,040046176,Basel
1236279956,Entwurfszeichnungen Uhertype Dreiviertel Fette Grotesk,040046176,Basel
1236279980,Entwurfszeichnungen Uhertype Halbfette Ramses,041277937,München
1236279980,Entwurfszeichnungen Uhertype Halbfette Ramses,040046176,Basel
1236280024,Entwurfszeichnungen für den Umschläge von Typographische Monatsblätter,040046176,Basel
1236280059,"Entwurfsskizzen, Typoskripte und Notizen für Uhertype Prospekt",040046176,Basel
1236280067,Einzelbestimmungen zur Verwendung der halbfetten Standard-Grotesk,041277937,München
1236280067,Einzelbestimmungen zur Verwendung der halbfetten Standard-Grotesk,040046176,Basel
1236280083,Entwurfszeichnungen Uhertype Standard-Grotesk,041277937,München
1236280083,Entwurfszeichnungen Uhertype Standard-Grotesk,040046176,Basel
1236280105,"Mappe mit Entwurfszeichnungen Uhertype Standard-Grotesk Halbfett, erledigte Skizzen (ungültige)",041277937,München
